16118,IntellectualPropertyQuestions,What is the risk of using references to prior art that are critical? What is the risk of using references to prior art that are critical to the understanding of function and novelty in a provisional application for method and appratus?
16119,FamilyQuestions,How can I put my ex wife in contempt of court for lying to the courts? How can I put my ex wife in contempt of court for lying to the courts?
16120,ConsumerQuestions,"If I sign a stipulation of dismissal, is the case over forever? I received a stipulation of dismissal form to send to lawyer representing a credit card company trying to sue me for money owed.  It is also without prejudice.  If I sign it, is the case over forever?"
16121,RealEstateQuestions,Are we liable for pool at rental? I just bought a house in Florida and I'm thinking about renting the house out. If somebody drowns in the pool are we liable or is there some kind of contract or insurance where we are not liable?
16122,ConsumerQuestions,Can association ask a home owner to pay a fee when the the home was in foreclosure? Can association ask a home owner to pay a fee when the the home was in foreclosure?
16123,FamilyQuestions,"Question about divorce in Illinois? I live in Illinois and want a divorce from my husband after 2 years of marriage. My husband also lives in Peoria. We have both agreed that marriage is not working. He has agreed to sign entry of appearance/ waiver. We are both 45 and have no children, shared assets, property, or bank accounts. I want to obtain a quick divorce in another city (same state) 35 min away from Peoria due to Professional/ job related (privacy) reasons. Is this possible?"
16124,RealEstateQuestions,What to do now if foreclosure is done and we were evicted last week? Foreclosure is done and we were evicted last week. What now?
16125,PersonalInjuryQuestions,"How to proceed after not being satisfied with my attorney? I fell in the entrance of a fast food ( BURGER KING ) on May 29th 2012 at 3:30pm and have the accident report. I went to a local attorney and I'm not satisfied with him. He sent me a letter stating that he wants 50% of the settlement. He only sent me two letters: 1. Requesting the film in the camera, which the claim adjuster said that the cameras are for show only ( DUMMIES ) my attorney accepted that answer, I'm not! What should I do?"
16126,FamilyQuestions,"What can I do if my ex sends me a money order for child support but after losing it, won&#39;t resend? My ex sends me a money order for child support and I lost the mail.  He refuses to give me a copy of the money order so that I can report it.  What can I do?"
16127,FamilyQuestions,Can a restaurant take money out of your check if the cash register is short money? can a restaurant take money out of your check if the cash register is short money?
16128,RealEstateQuestions,Can an owner change the original rear setback on just the one lot prior to selling it? Can an owner of a lot in a subdivision change the original rear setback of 20 ft to 294 ft on just the one lot prior to selling it?
16129,FamilyQuestions,How do I sue someone for info about my birth certificate when the person will not give up any info? How do I sue someone for information about my birth certificate when the person will not give up any information?
16130,RealEstateQuestions,What if the tenant refuses to sign a certified letter that consists of her deposit refund? What if the tenant refuses to sign a certified letter that consists of her deposit refund?
16131,FamilyQuestions,In a custody divorce is mother allowed to take her kids to their home state to live where she can get work? In a custody divorce is the mother allowed to take her children to their home state to live where she can get work?
16132,EmploymentQuestions,What is the grace period for being late? What is the grace period for being late?
16133,RealEstateQuestions,Even though I have completed the term of the lease am I still required to give notice? I have completed a lease for the full term and in my lease agreement it states that I must give 30-day notice before moving out. Even though I have completed the term of the lease am I still required to give notice? Is there any way out of this?
16134,CorporateQuestions EmploymentQuestions,What is the MA law for teenagers cooking with a pizza oven? What is the MA law for teenagers cooking with a pizza oven?
16135,FamilyQuestions,What to do if In my child support case i have been told I&#39;m old for back pay and I don&#39;t? What to do if In my child support case i have been told I'm old for back pay and I don't?
16136,EmploymentQuestions,Can I legally be advising participants and overseeing 24 Ohio nurses who do telephonic nursing? I am an RN in the state of MI. I have an opportunity to work for a wellness company. My job would entail overseeing 24 Ohio nurses who do telephonic nursing with participants to improve their health with knowledge management computer program. I would be advising participants as well. Can I legally do this?
16137,CorporateQuestions ,How much does father&#39;s estate pay if both he and wife on equity loan but wife has deed? My father just passed away. His wife had a home equity loan for property with her name only on the deed. Is the estate responsible for completely paying off that loan? Or does she pay half and the estate pays half since she still owns the property and she and my dad were both on the loan?
16138,EmploymentQuestions,Do I have the right to view and make copies of my personal file with my employer? I live and work in PA. Do I have the right to view and make copies of my personal file with my employer?
16139,AntitrustLawQuestions,"Good morning. I took my car to get it fixed and payed them a lot of money to do so. When I got my car back and begin driving it, the problem I paid for wasn&#39;t fixed so I took the car back and they say I had to pay more after being over charged from the beginning. Can I file a suit?"
16140,FamilyQuestions,Were common law marriages ever legal in Florida? Were common law marriages ever legal in Florida?
16141,ContractQuestions RealEstateQuestions,"My apartment manager says there is a leak in my apartment and want me to move to a completely different apartment as soon as possible. I do not have any help, have no time off of work, and simply don&#39;t have the resources to move right now. Can they make me move without compensation?"
16142,EmploymentQuestions,"Practices legal under CA labor laws? I work for a company that has recently changed it's scheduling methods. They post the work schedule online on a company website. In order to find when you're  working you look it up online. Because our schedule changes from day to day, we must call in,or look it up every day an hour before the shift starts. This means that even when  person is scheduled off for two or three days in a row they can't leave town or do anything,  because they could call in and find that they had changed the schedule. Is this legal under California labor laws? If so do they have to pay us something for being on call?"
16143,FamilyQuestions,"If the cops come with a warrant for the previous renter, Do they have the right to search my house? The cops come to my house with a warrant for the previous renter.  Do they have the right to search my house or property? What are the officers rules they have to follow when serving that warrant?"
16144,ConsumerQuestions,If I turn in a repo-ed vehicle from NM will the felony charges be dropped? If I turn in a repo-ed vehicle from NM will the felony charges be dropped?
16145,FamilyQuestions,What are the steps if my boyfriend wants to leave his wife of 22 years? My boyfriend wants to leave his wife of 22 years. He has a 14-year-old son. No real estate as wife has not worked for 14 years. He has a large 401k. What will he lose? What is his first step?
16146,CorporateQuestions ContractQuestions,"Question about personal llc? I invested through a Ex-business partners personal LLC into a Restaurant that failed.Understanding;My ex-Partner is a contractor and was asked to invest in a deal he was building. He asked me participate through his LLC. He signed a PPM and Subscription doc to invest, never showed it to me and asked me to stay silent in the background. Nothing was signed between us. I wired some of the $55K investment directly to the deal and some through his LLC. He was not forthcoming with me as the deal started to fail while selling me that the deal was changing and more $ was needed. Once the failure was curtain, he demeanor changed and he pond me off to deal with the group directly. Do i have recourse on him as a non-credited investor over this?"
16147,RealEstateQuestions,"If I buy my old house, does that agent get commission? My purchase and sales agreement has run out and I am looking at new houses.  If I end up buying the original house, do I owe my old agent a commission?"
16148,EmploymentQuestions,How far back are employers in Illinois allowed to go when doing a criminal background check? How far back are employers in Illinois allowed to go when doing a criminal background check?
16149,RealEstateQuestions,"Can my renters and lord kick me out, and take me to court over money I &quot;didn&#39;t&quot; pay? Can my renters and lord kick me out, and take me to court over money I ""didn't"" pay? Even though I've never ever missed rent since I moved in 11 years ago. Would I have to collect information like my tax returns to help prove I never ha a jump in income!I live in subsidized housing (wage based)."
16150,ConsumerQuestions,"What can we do in regards to a bad car sale when the muffler fails a week later? My mother purchased a vehicle from Rosen Nissan 3 months ago. She took it to get an oil change and not even a week after, the muffler fails. She takes it to get fixed and they charge her $15 per her warranty. What can we do in regards to this bad sale?"
16151,PersonalInjuryQuestions,Can I sue credit card company for insulting me in letter? I got a settlement letter from my American Express Credit Card department. The letter addressed me as John Dummy Smith. Can I sue American Express for calling me 'Dummy'?
16152,CriminalQuestions,Can I be given the name of the person who is calling and making multiple false reports against me? Can I be given the name of the person who is calling and making multiple false reports against me with local police departments
16153,EmploymentQuestions,"What to do about recent let-go with unfair management? For the last 11 years I have worked for Florida's oldest and largest liquor retail companies. Recently, after 3 general manager changes, I was told today at a store meeting that now we are not selling enough of there exclusive products to increase the amount of money they get to keep. I could be let go if this does not change. We made over 3 million dollars at my location last year. I'm salary and work hundred of hours of over time that I don't get paid for also no lunch breaks. We eat between ringing up customers and we have been short handed. I have been doing regular employee jobs when I am the manager. Until the recent employee shortage we were the top store in our regional managers area. I feel helpless and don't know what to do."
16154,FamilyQuestions,How long can you wait to record a quit claim deed? How long can you wait to record aquit claim deedin Virginia?
16155,FamilyQuestions,Law the same that if a parent does not contact the child within 6 months they lose all parental rights? Is the law in Oregon still the same that if a parent does not contact the child by phone in person or by letter within 6 months they lose all parental rights to that child
16156,FamilyQuestions,"If I am an executor to a will and one person disagrees to my appoint, what happens? If I am an executor to a will and one person disagrees to my appoint as such what happens?"
16157,RealEstateQuestions,Is my landlord allowed to dictate whom I may have as a visitor? Is my landlord allowed to dictate whom I may have as a visitor?
16158,GovernmentQuestions CaliforniaQuestions ContractQuestions CriminalQuestions RealEstateQuestions,CA civil procedure codes preventing superior court judge from granting motion to set aside default. Can either of the following California civil procedure codes prevent the California superior court judge from granting a motion to set aside a default?code- 473bcode- 413.10(b)code- 414.10code- 473
16159,FamilyQuestions,"What happens if another will has been written   but original not changed? If a person has a trust which has a will in it, what happens if another will is written at a later date? But the trust has not been changed."
16160,FamilyQuestions,"Can the father keep me from moving to another state if receive child support but there is no agreement? I live in Florida and am trying to move to Arkansas to be closer to my father. I have a 2-year-old daughter which I do receive child support for but there is no custody agreement. Her father and I have never been married. My question is, can the father keep me from moving to another state?"
16161,RealEstateQuestions,"I just bought my first house and want to know what exactly a &quot;lien&quot; on the house means? I just bought my first house and want to know what exactly a ""lien"" on the house means?"
16162,IntellectualPropertyQuestions,"Question regarding creating a website specialized on customized model papers? I want to create a website specialized on customized model papers for students that should be used as samples and sources of information for creating own academic writings. I assume that some students might attempt to submit such works to schools even so they are strictly for research purposes; how do I avoid/trace that? Can I actually create a service like this; is it legal in every state, what are the age limits? Who would own the rights for the created content? What is the best way to confirm the copyright between customers and writers? Are there any agreements that must be signed or I can just post this info in policy? What should I do if I find out that someone has submitted the provided sample work to school?"
16163,FamilyQuestions,"What is the maximum percentage child support can take out your check? What is the maximum percentage child support can take out your check in Augusta, Georgia? How can I move my case to Virginia?"
16164,ConsumerQuestions,"Would it be okay to make the CD to give as a gift or is that still illegal? I downloaded some songs for father's day and wanted to burn the CD as a gift for the father's in our church.  The songs came off of MP3 Music Downloader - aTube Catcher, a free site to download music.  Would it be okay to make the CD to give as a gift or is that still illegal?"
16165,ConsumerQuestions,"If my vehicle and was repo-ed due to late payments, can the dealership make me pay more on my car? If I own a vehicle and it was repo due to late payments, can the dealership make me pay more on my car than what's owed to get my car back?"
16166,EmploymentQuestions,What standing does a verbal agreement have? What standing does a verbal agreement have?
16167,PersonalInjuryQuestions,Up to how long after an accident can you sue? Up to how long after an accident can you sue?
16168,CorporateQuestions ContractQuestions,What to do if someone is pressing criminal charges against us for buying stuff from a company? I own a business in Pittsburgh. I bought some stuff from a company in Virgina. I paid $2000 on a $10000 bill and now they called today and said we have to pay it all. As well they called the police and they wanted to know what was going on we just sent them another 2000 on the account and they are saying they are going to press criminal charges against us. What should we do?
16169,RealEstateQuestions,"Question living in a house before we married and now getting a divorce? I live in Missouri and had the house before we married, been married three years and going to divorced, can she get the house?"
16170,CriminalQuestions,What is the procedure of obtaining a motion of discovery in North Carolina? What is the procedure of obtaining a motion of discovery in North Carolina?
16171,CorporateQuestions ContractQuestions,"What, if any, are the legal requirements of an arbitration agreement under the laws of the United States? What, if any, are the legal requirements of an arbitration agreement under the laws of the United States?"
16172,RealEstateQuestions,"Can I file a civil suit for wrongfully receiving a eviction letter for late fees? If I called codes and compliance on my landlord and the codes and compliance sent them a letter. Now I am served a eviction letter for damages and late fees, but I paid the rent. They said I had to pay it. What do I need to do or can I file a civil suit?"
16173,CorporateQuestions,"How can we prove that prescribing without an in-person exam is legal? My company provides telehealth services to patients over the phone. We limit prescriptions to non-controlled, non-lifestyle, short-term medications, and the particular prescription in question (1) is commonly prescribed empirically, without any tests, and (2) has no potential for abuse. The doctor prescribed this after obtaining the patient's medical history and performing a differential diagnosis. However, it has been asserted that it was illegal for the doctor to prescribe without seeing the patient in person.How can we prove that prescribing this situation falls within the bounds of proper medical practice?Please see http://www.mbc.ca.gov/licensee/telemedicine.htmThank you very much for your time."
16174,FamilyQuestions,if your divorce is filed is there a paper that your spouse can sign saying you can marry someone else? if your divorce is filed is there a paper that your spouse can sign saying you can marry someone else while technically still being married
16175,IntellectualPropertyQuestions,"Are there legal issues of making models of objects? I'm a one-person company making iPhone games.  I'd like to use realistic models of things like guns, cars, etc.  I'd imagine that there's a number of legal issues pertaining to that.  I would be interested to hear a general overview about the major points.  Is it possible to use the shape of a gun without the company or logos?  Is it possible to use a car model has a similar shape, but different details like headlights, and accents?  Are there issues with making a 3D model of a public road?  A private track?"
16176,EmploymentQuestions,"Is it legal if my employer is making me work with no days off and 70 to 80 hours a week? I am a salaried retail manager for a store in Flemington, NJ.  My employer is making me work with no days off and 70 to 80 hours a week.  Is this legal?"
16177,RealEstateQuestions,Question regarding paying my rent with an agreement from my landlord? I paid my rent with an agreement from my landlord. He delayed the court hearing when he told me he would have it dismissed. He sent several email to support that. Now because my lease is up he want my family out but we have no where to go.  I don't no what to do.
16178,PersonalInjuryQuestions,"Can some one help me file my appeal to the veteran board of appeals in DC? Can some one help me file my appeal to the veteran board of appeals in WA, DC? I was denied my benefits again. Please help me I need a lawyer. contact me at&#x63;&#97;&#x72;&#x65;&#110;&#111;&#x66;&#x75;&#x74;&#x63;&#x68;&#64;&#x68;&#111;&#116;&#x6d;&#x61;&#105;&#x6c;&#46;&#x63;&#x6f;&#109;or 912 537-7732"
16179,FamilyQuestions,Does the court take into consideration the debt of owning on a home when determining to pay alimony? Does the court take into consideration the debt of owning and being upside down on a home when determining someone to pay alimony?
16180,RealEstateQuestions,"If my home was listed in a bankruptcy, then the mortgage charged off the home, who owns the home? If my home was listed in a bankruptcy, then the mortgage company charged off the home, then who owns the home? All documentation; taxes, title search, etc. indicates I am still the owner."
16181,EmploymentQuestions,"If my employer has me under contract that is supposed to be accompanied with a signed policies and procedures page and I've never signed the policies page, is my contract valid? If my employer has me under contract that is supposed to be accompanied with a signed policies and procedures page and I've never signed the policies page, is my contract valid?"
16182,RealEstateQuestions, Do I have to pay for a new carpet after living at an apartment for 3 years?
16183,FinancialQuestions ContractQuestions,I took out two payday loans recently and can't afford to pay them. What kind of consequences am I looking at?
16184,IntellectualPropertyQuestions,What are the laws regarding a published picture being used without the consent of the people in the photo? What are the laws regarding a published picture being used without the consent of the people in the photo?
16185,CriminalQuestions,I would like to know what my rights are in a traffic stop? I would like to know what my rights are in a traffic stop? Does my passengers have to show id? Do I have to exit my car? Do i have to let them search my car?
16186,EmploymentQuestions,"Is my employer required to pay me for that hour prior to my scheduled arrival time? I work for a major retailer in the state of PA.  The shifts I am scheduled to work are on ""on call"".  I am required to call in 1 hour prior to my scheduled arrival time to confirm it I am needed or not.  Is my employer required to pay me for that hour?"
16187,RealEstateQuestions,"How can I get my money back if a law firm has frozen my account? My Name is Clarise Murphy, and here is the short of it, a law firm out of Chicago has frozen my account because of a balance to discover, ever time we have been to court I have told them I don't have the money to pay them. Now I cant get in to my account to get what little money I have left. What can I do? I am on a medical leave from work and have no money."
16188,CorporateQuestions ContractQuestions IntellectualPropertyQuestions AntitrustLawQuestions,"I need someone to review and advice for Client & vendor contracts. Help? I want to get the complete agreement reviewed but for now I need help with the following  - ""Vendor agrees that during the term of the MSA and for a period of twelve months thereafter, Vendor will not engage in any activity that is in any way competitive with the business or demonstrably anticipated business of Client, and will not assist any other person or organization in competing or in preparing to compete with any business or demonstrably anticipated business of Client""I have this clause with my client (Company A).There is another company (Company B) which was a customer of my client (Company A) in 2011 but not doing any business with them currently. Now the company B has approached me to, can I do business with Company B"
16189,ConsumerQuestions,"What to do if we are trying to sell a car that had a clean carfax, but now shows major accidents? We bought a car from Ford Bakersfield. The carfax was clean.  Now that we trying to sell the car - it shows a major accidents."
16190,EmploymentQuestions,Can my son have a lawsuit if his work does not provide a lunch or break at all? My son has worked in a pizza place near our town in California for five to seven years. He has had no lunch or break time at all. Can my son have a lawsuit?
16191,ConsumerQuestions,How many garnishments can come out of your pay check and what is the max percentage? How many garnishments can come out of your pay check and what is the max percentage that can be garnished at one time?
16192,EmploymentQuestions,Does my place of employment have the right to be in my personal life after work if i have broke no laws? Does my place of employment have the right to be in my personal life after work if i have broke no laws?
16193,CorporateQuestions ContractQuestions,legal for a car repair shop to make you write 8 months of post dated checks before giving you your car? Is it legal for a car repair shop to make you write him 8 months of post dated checks before giving you your car?
16194,RealEstateQuestions,What are the laws for tenants living in a foreclosed apartment? What are the responsibilities of a management company in fixing health issues in the units?
16195,EmploymentQuestions,Can a landlord refuse a payment or refuse to fill out paper work from the state for help? Can a landlord refuse a payment or refuse to fill out paper work from the state for help?
16196,CriminalQuestions,Can I drink at a bar if I'm on unsupervised felony probation in Michigan? Can I drink at a bar if I'm on unsupervised felony probation in Michigan?
16197,CriminalQuestions,"Can I have a lien put on property for money owed? Someone owes me $100,000.00 and we have an agreement notarized, is that enough to place a lien on his properties?"
16198,CorporateQuestions,Am I libel  for this problem? What is my responsibility for an water line broken by a sub-contractor on my project? The water company came and repaired it. Now a neighbor is going to sue me for damage to his water heater and other damage he claims occurred to his home.
16199,FamilyQuestions,How can I go about adopting a 25-year-old girl that wants to be our daughter? How can I go about adopting a 25-year-old girl that wants to be our daughter?
16200,ConsumerQuestions,If I took an online payday loan in 2006 and then found out they where prohibited here am I still libel? If I took an online payday loan in 2006 and then found out they where prohibited here am I still libel?  Can I be sued?
16201,RealEstateQuestions,Breaking FL Dead Contract I am currently in a home in FL that was worked through a Deed Contract.  I am unable to obtain financing for the home because the contract price is higher than what the home is worth. It is past the time frame that I was given to obtain financing.  I would like to get out of this contract.
16202,FamilyQuestions,Can alimony be revoked due to unemployment? Can my alimony be revoked because of unemployment?
16203,FamilyQuestions,"What can I do if my daughter has shut me out after caring for my grandson for 4 years? After caring for my grandson for 4 years, born out of wedlock, my daughter has shut me out. What can I do?"
16204,FamilyQuestions,"Am I, as my husband's surviving spouse, entitled to his share of the inheritance? My mother-in-law's will states that her property should be sold and divided equally among her children.  My husband is dead.  Am I, as his surviving spouse, entitled to his share of the inheritance?"
16205,RealEstateQuestions,"Do I have any liability to my roommates in a small claims court if I do not pay? I lived with two roommates in 3 bedroom apartment from February-June. My roommates signed the lease in November, and had another roommate living there until he moved out in February, and I moved in.When I moved in, the apartment has trashed and the carpets were stained. Because of this, I told my roommates I would not be signing the lease or paying for the existing damages. They were fine with this. Now in July, they received a bill for $1,500 to replace the carpets and are asking me to pay 1/3 of it despite the fact that I am not on the lease and never agreed to pay anything. I know that I have no liability to the apartment complex, do I have any liability to my roommates in a small claims court if I do not pay?"
16206,FamilyQuestions,"If I am married and my spouse is not present, is there anyway for me to gain sole custody of my children? If I am married and my spouse is not present, is there anyway for me to gain sole custody of my children?"
16207,CorporateQuestions ContractQuestions,Can a payday loan come to your house to collect? Can a payday loan come to your house to collect?
16208,CriminalQuestions,Can an Employer change an employee's compensation from hourly to salary? Can a California Employer change an employee's compensation from hourly to salary after 5.5 years of service without the employee signing a form and with the employer knowing that over-time was always worked each paycheck for 5.5 years?
16209,InsuranceQuestions,What is legal age for tubal ligation in CA? What is the legal age to get my tubes tied in California?
16210,ConsumerQuestions FamilyQuestions,"Can my husband&#39;s father sue me for a car part that he bought for my husband if the car is mine? Can my husband's father sue me for a car part that he bought for my husband if the car is mine, my name only & I wasn't aware of their deal? My husband's father & I do not like each other & do not talk. The part that needed replaced also required the old part sent in to them. My husband didn't have my permission to do this, but he sent my old part in already. His father keeps threatening to sue me for the money or send the police to take the part out of my car. However, we have had to store away his belongings for 3 years so he wouldn't have to pay for a storage facility. So again, I never agreed or even talked to him about the part. He only wants to sue me not his son. Please help me."
16211,RealEstateQuestions,Does Apt. landlord have right to a copy of my mail box key? California-Does Apt. landlord have right to a copy of my mail box key?
16212,RealEstateQuestions,Can I back out of the sale without legal ramifications? I have an agreement of sale on my home which will be sold on Oct 24 this year. I was not able to purchase another home. Can I back out of the sale without legal ramifications?
16213,FamilyQuestions,My daughter is being bullied by the cheer coach and the entire cheer squad!  I have been to the schools numerous times and nothing has been done.  What are my options?
16214,FamilyQuestions,How much do I have to pay to get married? How much do I have to pay to get married?
16215,FamilyQuestions,Does the state of Virginia have a term considered guardianship over a  child? Does the state of Virginia have a term considered guardianship over a  child?
16216,FamilyQuestions,"In the state of Missouri, can you legally move out at the age of 17? In the state of Missouri, can you legally move out at the age of 17?"
16217,FamilyQuestions,"If I file for divorce & receive sole custody of my child, can I move out of the state with my child? If I file for divorce in the state of California and receive sole custody of my child, can I move out of the state with my child?"
16218,ConsumerQuestions,Can Wells Fargo process my bills before entering my pay checks on Fridays causing me to overdraft? Wells Fargo processes my bills before entering my pay checks on Fridays causing me to overdraft.  Can they do this?
16219,ConsumerQuestions,What is the statue of limitations for a bank to file a civil law suit on someone that&#39;s been more than five years old? What is the statue of limitations for a bank to file a civil law suit on someone that's been more than five years old?
16220,CriminalQuestions PersonalInjuryQuestions,Who can I sue for being falsely jailed for gun possession? I was accused of possession of a gun and I spent five days in rikers island for a crime I did not commit. Who can I sue?
16221,EmploymentQuestions,"Can I subject employees to non-competition clause after leaving company? I am in a highly competitive industry, where recruiting and hiring competitors' employees is commonplace.  Can I include a non-competition clause in the employment agreements of my employees, such that they cannot be employed by one of my competitors for a certain time period after they leave employment from my company?"
16222,RealEstateQuestions,Can an owner that is still paying on a contract for deed sell it to someone else on contract for deed? Can an owner that is still paying on a contract for deed sell it to someone else on contract for deed?
16223,FamilyQuestions,What measures do I need to take to have my name removed from a birth certificate that is not mine? What measures do I need to take to have my name removed from a birth certificate of a child that is not mine (determine from a paternity kit)?  I recently filed a petition for paternity through the court.  Also how do I have child support terminated?
16224,CorporateQuestions ContractQuestions,How valid is a verbal contract? how valid is a verbal contract?
16225,EmploymentQuestions,Work conditions for extreme hot and cold? Can a superintendent of a school make the custodians work if it's extremely hot or cold?
16226,RealEstateQuestions,What are the state laws regarding to landlords making you remove non permanent structures in yard? What are the state laws regarding to landlords making you remove non permanent structures in yard and other tenants influencing the landlord against you?
16227,RealEstateQuestions,What to do if landlord is not giving the prorate rent or deposit back? What to do if landlord is not giving the prorate rent or deposit back when we're on no lease but gave a 30-day notice?
16228,ConsumerQuestions,Is it legal to make moonshine for personal consumption? Is it legal to make moonshine for personal consumption?
16229,EmploymentQuestions,"Question regarding my partner stealing at work? If my partner steals something at work, and gets caught and fired, but admits I was not there and did not partake in the activity, how can I get fired over it?"
16230,PersonalInjuryQuestions, Can i sue the bar owner after getting sucker punched in his bar?
16231,RealEstateQuestions,"What to do if my house is still in pre-foreclosure and I had it up for short sale since October? My house is in pre-foreclosure, and I have had it up for short sale since October.  My real estate company has it with the investor.  We are not owned by Freddie or Fannie Mac.  What should I do at this point?"
16232,CriminalQuestions,Can anything be done due to not having proper council for a dui case? Can anything be done due to not having proper council for a dui case?
16233,FamilyQuestions,What do I need to do to get an emergency temporary custodial letter because my child is in danger? What do I need to do to get an emergency temporary custodial letter because my child is in danger?
16234,RealEstateQuestions,What are Florida laws on archery target shooting? What are Florida laws on archery target shooting?
16235,CorporateQuestions ContractQuestions RealEstateQuestions ,"I manage an apartment complex where a would-be-tenant has moved in without a lease, rental payment, security deposit or any remuneration whatsoever, and obtained a key without my knowledge.  Can I change the locks, cancel utilities and/or move out his belongings legally? None"
16236,RealEstateQuestions,"How to deal with tenant not moving out after lease expires? I have a tenant whose lease ran out (August 31) but he did not move. He was two months behind on his rent when the lease expired.Question: Can I give him a reasonable time to move and them throw a trespassing charge at him or do I have to go through an eviction process. At this point he has no lease - and in my opinion no legal basis to be in the property.Numerous promises to get current with the rent and give me a solid move date have come and gone without him doing what he promised. Today he informed me he will ""try"" to be out by Oct 1. At this point I'm essentially supporting him and my feeling is that he will continue to live on my dime as long as he can. I want to minimize the damage."
16237,FamilyQuestions,"What forms are required for contempt for visitations and requesting an immediate hearing? My case is in Miami Dade county, Florida. I need to know what forms are required for contempt for visitations and requesting an immediate hearing?"
16238,CriminalQuestions,"Friend arrested for being passenger in car where drugs found. My 17 year old friend was arrested in Georgia for being in a passenger in a car in which drugs (2 lbs.) were found from a search by police Aug. 9th, 2011.  She was arrested with the 29 year old driver in Gwinnett Co. Ga.  Last week there was a hearing, no bound has yet been set after over 8 weeks."
16239,FinancialQuestions,Can the FTB go after the remaining member of an inactive LLC and assess a lien on her personal property for a $250 penalty? We formed an LLC in 1999. No business was generated. Filed taxes for a few years with zero income and then everything stopped. The LLC was in a way inactive and forfeited for the past 10 years. Nothing was filed nor paid. All three partners moved away. Now the one member who registered for the LLC received past due notice from the FTB for $250 penalty. Her name appears underneath the LLC name on the notice. Can the FTB go after that member and assess a lien on her personal property for that penalty?
16240,RealEstateQuestions,Question about apartment ownership? I moved from NYC housing in 2010. I didn't sign any papers to give up my apartment. I didn't give my keys back my self. My sister gave them back for me.
16241,FamilyQuestions,"If I leave the home before anything is filed for the divorce, is there something in the law in which they could get me for abandonment? I want a divorce from my wife but have not filed yet here in Sacramento California. If I leave the home before anything is filed, is there something in the law in which they could get me for abandonment?"
16242,ConsumerQuestions IntellectualPropertyQuestions,Is it legal to use free wallpaper image if not supplied letter of copyright? I signed up for a design firm that made a great cover for my book. However it came from a free wallpaper image. I am not sure that I can use it as they are unable to supply me with a letter of copyright.  The firm changed the image somewhat but I believe to be not enough.  I have tried to contact the free wallpaper company directly but they are a blanket umbrella company and cannot get in touch with anyone directly (but they do have a site to lodge complaints). I really want to use this image as my book should have gone into production yesterday and it will take several weeks to redesign it plus it works really great. Please advise.
16243,RealEstateQuestions,"What are the tenant&#39;s rights if asked to leave? If a landlord has no lease for tenant and the tenant has proof of rent paid, what are the tenant's rights if asked to leave?"
16244,FamilyQuestions,What's the best way to pay child support if there is no order in place?  What's the best way to pay child support if there is no order in place? I want to get credit for payments until there is an order in place.
16245,TechnologyQuestions CaliforniaQuestions CorporateQuestions LitigationLawQuestions,"If a Defendant never sets foot in CA, but exchanges emails, makes phone calls, and sends one sample of material (iron ore) via mail (from CO) to the Plaintiff in CA, does this CA resident have sufficient contacts to satisfy personal jurisdiction?"
16246,FamilyQuestions,What are my rights and my baby&#39;s dad&#39;s rights? What are my rights and my baby's dad's rights? We broke up. He might not be the father and he knows that he's not on the birth certificate. Does he have rights?
16247,CorporateQuestions ContractQuestions, Could my landlord evict me for letting my son use my address?
16248,ConsumerQuestions,"Question about selling a car on Craigslist? I was selling a car on Craigslist and a gentleman asked if I would take $1500.00 for the car and I indicated yes. He lives in a different state and said he would get back to me about getting me the money.  He started being rather shady and wanted my bank info to wire the $ to my account and I would not give it.  I started to get a bad feeling about him so I sold the car to someone else. I told him the car had been sold and he told me he had already sent me a cashiers check.  When the check arrived I had the post office mark it ""refused"" and it was sent back.  This guy is now hassling me via text and threatening to find out who I sold the car to and saying he is going to file a federal law suit if I don't send him $170 by a certain date?"
16249,ConsumerQuestions,"Do I have proof to file a case if landlord never received our deposit but my brother-in-law kept the money? Almost two months ago I was planning on moving,  my brother in law told us we could move downstairs for $850.00 a month, and that we needed $425.00 for a security deposit. We purchased a money order for $425.00 and we were unable to make it out to the direct landlord because we didn't know his name. My brother in law came to our current resident to pick the money up and my mother was a witness to that. However the money order was not made out to anyone. We still have the receipt for it. We ended up not moving there after finally speaking with the landlord and finding out he had no clue we were moving in. And he never received our security deposit. My brother in law kept the money. Do I have enough proof to file a small claims case?"
16250,CriminalQuestions,Do I automatically have to pay a reimbursement even if it's not my fault? Do I automatically have to pay a reimbursement of an auto claim even if it's not my fault and I had a witness stating I wasn't at fault and I didn't have insurance?
16251,FamilyQuestions,If I leave my home how does that affect me if I decide to file for divorce? If I leave my home how does that affect me if I decide to file for divorce?
16252,FamilyQuestions,what is a trust with our kids in an estate will? what is a trust with our kids in an estate will?
16253,RealEstateQuestions,Problem to sell home if mortgage is in our daughter&#39;s name but title is in the parents? If the mortgage on my home is in our daughter's name but the deed and title is in the name of her father and mother will a problem take place if we decide to sell?
16254,CriminalQuestions,If I have a misdemeanor drug charge can I own a hand gun? If I have a misdemeanor drug charge can I own a hand gun?
16255,EmploymentQuestions,Can I be denied unemployment if I don&#39;t apply with the other company? The public school that I have worked for has decided to privatize and go to an outsource company. Can they make me apply with the other company? Can I be denied unemployment if I don't apply with the other company?
